"","V1"
"56917",0.2213568
"56918",0.2342101
"56919",0.2017896
"56920",0.206559
"56921",0.2415563
"56922",0.2653485
"56923",0.2709924
"56924",0.2291971
"56925",0.2082723
"56926",0.2259738
"56927",0.2490711
"56928",0.2574171
"56929",0.2243649
"56930",0.241842
"56931",0.2200643
"56932",0.2461018
"56933",0.2433801
"56934",0.2259957
"56935",0.2406469
"56936",0.2311688
"56937",0.2389358
"56938",0.2316249
"56939",0.2501155
"56940",0.2488039
"56941",0.232561
"56942",0.226706
"56943",0.2268308
"56944",0.2322577
"56945",0.2332596
"56946",0.2040738
"56947",0.2237875
"56948",0.2342036
"56949",0.2195866
"56950",0.2518502
"56951",0.2445734
"56952",0.2521602
"56953",0.2553671
"56954",0.2625609
"56955",0.2449164
"56956",0.2319423
"56957",0.2112026
"56958",0.224822
"56959",0.2346421
"56960",0.2079287
"56961",0.2186384
"56962",0.2187653
"56963",0.232281
"56964",0.2226487
"56965",0.2445402
"56966",0.2119646
"56967",0.2099525
"56968",0.2141224
"56969",0.2376499
"56970",0.2368323
"56971",0.2285952
"56972",0.2483095
"56973",0.2429789
"56974",0.2517921
"56975",0.2269168
"56976",0.234536
"56977",0.2490783
"56978",0.2120531
"56979",0.2110404
"56980",0.179108
"56981",0.1687716
"56982",0.1657979
"56983",0.1649195
"56984",0.1714246
"56985",0.1928659
"56986",0.1904919
"56987",0.2063507
"56988",0.2190501
"56989",0.2365401
"56990",0.2399891
"56991",0.2416049
"56992",0.245862
"56993",0.2386504
"56994",0.2592212
"56995",0.2435119
"56996",0.2303887
"56997",0.2189936
"56998",0.2025379
"56999",0.1914944
"57000",0.2266764
"57001",0.2349046
"57002",0.2366969
"57003",0.2203641
"57004",0.2037188
"57005",0.2331078
"57006",0.2335447
"57007",0.235045
"57008",0.2558552
"57009",0.25396
"57010",0.2204784
"57011",0.2547548
"57012",0.2457026
"57013",0.266671
"57014",0.2859688
"57015",0.2576401
"57016",0.2350336
"57017",0.2590798
"57018",0.2422979
"57019",0.2556082
"57020",0.2458359
"57021",0.2240323
"57022",0.2062791
"57023",0.2332011
"57024",0.2111259
"57025",0.1948709
"57026",0.2179226
"57027",0.2144632
"57028",0.2107618
"57029",0.2102844
"57030",0.2165354
"57031",0.2263263
"57032",0.2369668
"57033",0.2284243
"57034",0.2495746
"57035",0.2496627
"57036",0.2166318
"57037",0.2418777
"57038",0.258481
"57039",0.2394794
"57040",0.2479925
"57041",0.227584
"57042",0.2268549
"57043",0.2110888
"57044",0.2229614
"57045",0.208732
"57046",0.2069893
"57047",0.2167225
"57048",0.2405947
"57049",0.2531766
"57050",0.2287873
"57051",0.2282852
"57052",0.2499027
"57053",0.2496063
"57054",0.2172513
"57055",0.2196696
"57056",0.2235937
"57057",0.2230179
"57058",0.2468343
"57059",0.233992
"57060",0.2488147
"57061",0.2282546
"57062",0.2435154
"57063",0.2522139
"57064",0.2589553
"57065",0.2650396
"57066",0.2539773
"57067",0.2902575
"57068",0.2688443
"57069",0.2551365
"57070",0.2804441
"57071",0.2665475
"57072",0.2133948
"57073",0.2094619
"57074",0.2421418
"57075",0.2537504
"57076",0.2609545
"57077",0.2698562
"57078",0.2497309
"57079",0.2329778
"57080",0.2369791
"57081",0.2198801
"57082",0.3034393
"57083",0.2965881
"57084",0.3321986
"57085",0.3182443
"57086",0.2854183
"57087",0.2622963
"57088",0.2828634
"57089",0.2984251
"57090",0.2929035
"57091",0.2937222
"57092",0.2856576
"57093",0.3432368
"57094",0.3318253
"57095",0.3397054
"57096",0.3243608
"57097",0.3240667
"57098",0.333514
"57099",0.3092189
"57100",0.291882
"57101",0.2794026
"57102",0.3085401
"57103",0.2982557
"57104",0.3257833
"57105",0.2891211
"57106",0.293606
"57107",0.2391317
"57108",0.2583223
"57109",0.2471272
"57110",0.2741905
"57111",0.3038908
"57112",0.3074074
"57113",0.3051644
"57114",0.3346259
"57115",0.3284662
"57116",0.3288181
"57117",0.306866
"57118",0.3096569
"57119",0.3248914
"57120",0.3181574
"57121",0.3096096
"57122",0.2966565
"57123",0.2844123
"57124",0.2960326
"57125",0.2623844
"57126",0.2789755
"57127",0.2637951
"57128",0.2984768
"57129",0.271828
"57130",0.2561595
"57131",0.2528955
"57132",0.2454407
"57133",0.269283
"57134",0.2805076
"57135",0.2771357
"57136",0.2633335
"57137",0.2522019
"57138",0.2500246
"57139",0.2562363
"57140",0.2381915
"57141",0.2551557
"57142",0.2713138
"57143",0.2689801
"57144",0.2398483
"57145",0.2308161
"57146",0.2366512
"57147",0.2503235
"57148",0.3142696
"57149",0.2828435
"57150",0.2817681
"57151",0.3016735
"57152",0.2636232
"57153",0.2481185
"57154",0.2346383
"57155",0.238981
"57156",0.2617782
"57157",0.2334469
"57158",0.2215877
"57159",0.2366069
"57160",0.2424225
"57161",0.2340655
"57162",0.2467426
"57163",0.2175895
"57164",0.2377711
"57165",0.221385
"57166",0.2274274
"57167",0.253458
"57168",0.2877493
"57169",0.2740281
"57170",0.2421748
"57171",0.2470119
"57172",0.2646514
"57173",0.2474195
"57174",0.2538798
"57175",0.2515055
"57176",0.2470914
"57177",0.2701112
"57178",0.2715127
"57179",0.2486098
"57180",0.2458059
"57181",0.24864
"57182",0.2380792
"57183",0.2186558
"57184",0.2601039
"57185",0.2845176
"57186",0.261017
"57187",0.2795794
"57188",0.2626658
"57189",0.2476161
"57190",0.2577796
"57191",0.2968515
"57192",0.2829458
"57193",0.2719809
"57194",0.270536
"57195",0.2589057
"57196",0.2737478
"57197",0.248257
"57198",0.2493887
"57199",0.235161
"57200",0.2445785
"57201",0.2479929
"57202",0.2493297
"57203",0.2654941
"57204",0.2907632
"57205",0.2951543
"57206",0.2686898
"57207",0.2452489
"57208",0.2506047
"57209",0.2673598
"57210",0.2399513
"57211",0.239428
"57212",0.2611217
"57213",0.2770154
"57214",0.3064936
"57215",0.3233826
"57216",0.3110996
"57217",0.2769786
"57218",0.2893829
"57219",0.2814417
"57220",0.2677248
"57221",0.2406967
"57222",0.2215415
"57223",0.2340408
"57224",0.2187943
"57225",0.2239301
"57226",0.2641861
"57227",0.2390009
"57228",0.2695267
"57229",0.2452044
"57230",0.2510527
"57231",0.2298048
"57232",0.2534426
"57233",0.2542547
"57234",0.2570557
"57235",0.2251188
"57236",0.2390954
"57237",0.2104438
"57238",0.2563167
"57239",0.2606188
"57240",0.2325814
"57241",0.2627603
"57242",0.2626845
"57243",0.2629818
"57244",0.256054
"57245",0.2665309
"57246",0.2513261
"57247",0.2430776
"57248",0.265164
"57249",0.2525657
"57250",0.2260791
"57251",0.2309028
"57252",0.2497167
"57253",0.2711858
"57254",0.2834609
"57255",0.2387495
"57256",0.2374059
"57257",0.2685895
"57258",0.2438258
"57259",0.2685678
"57260",0.258222
"57261",0.2629037
"57262",0.2482135
"57263",0.2756466
"57264",0.2799829
"57265",0.2852643
"57266",0.2447306
"57267",0.2715771
"57268",0.2766088
"57269",0.2903184
"57270",0.2894571
"57271",0.3312969
"57272",0.3002204
"57273",0.3026156
"57274",0.2880646
"57275",0.2497882
"57276",0.2523232
"57277",0.285701
"57278",0.2546721
"57279",0.2845338
"57280",0.260626
"57281",0.2715346
"57282",0.2657422
"57283",0.2704507
"57284",0.2347541
"57285",0.2238733
"57286",0.2318619
"57287",0.226759
"57288",0.2314416
"57289",0.2450951
"57290",0.2739009
"57291",0.2695671
"57292",0.2831631
"57293",0.3076256
"57294",0.3116522
"57295",0.2774365
"57296",0.2594521
"57297",0.2860161
"57298",0.2716569
"57299",0.2515646
"57300",0.2791746
"57301",0.2671685
"57302",0.278604
"57303",0.2846654
"57304",0.2502979
"57305",0.2190088
"57306",0.2176301
"57307",0.226772
"57308",0.2338128
"57309",0.2313639
"57310",0.2226671
"57311",0.2314071
"57312",0.2305227
"57313",0.2376603
"57314",0.2352242
"57315",0.2478407
"57316",0.2289457
"57317",0.2215283
"57318",0.222006
"57319",0.2342897
"57320",0.2265787
"57321",0.224251
"57322",0.2110666
"57323",0.2164483
"57324",0.2372766
"57325",0.2484752
"57326",0.2524978
"57327",0.2664622
"57328",0.2892976
"57329",0.314121
"57330",0.310017
"57331",0.2945983
"57332",0.2868877
"57333",0.2787458
"57334",0.2599612
"57335",0.2423486
"57336",0.2638348
"57337",0.2631049
"57338",0.2813591
"57339",0.2845143
"57340",0.2584543
"57341",0.2547048
"57342",0.259857
"57343",0.2586211
"57344",0.2832279
"57345",0.2847775
"57346",0.2618263
"57347",0.2690542
"57348",0.2752599
"57349",0.259556
"57350",0.2714574
"57351",0.2479351
"57352",0.237489
"57353",0.2312312
"57354",0.2833855
"57355",0.2596808
"57356",0.2493533
"57357",0.2355918
"57358",0.2252752
"57359",0.2419352
"57360",0.2346333
"57361",0.2245837
"57362",0.2405419
"57363",0.22576
"57364",0.2301309
"57365",0.2274084
"57366",0.2459455
"57367",0.2500079
"57368",0.2776166
"57369",0.3001591
"57370",0.3026804
"57371",0.2778231
"57372",0.2499111
"57373",0.2963467
"57374",0.2832164
"57375",0.2795772
"57376",0.2763644
"57377",0.2746718
"57378",0.288881
"57379",0.3304675
"57380",0.313527
"57381",0.2964225
"57382",0.3044412
"57383",0.2948857
"57384",0.2936263
"57385",0.2816773
"57386",0.2589503
"57387",0.2525363
"57388",0.2589211
"57389",0.2639588
"57390",0.2686732
"57391",0.2689319
"57392",0.2286382
"57393",0.1871623
"57394",0.1999831
"57395",0.1924834
"57396",0.197591
"57397",0.2084325
"57398",0.2178805
"57399",0.2172447
"57400",0.2199913
"57401",0.2313155
"57402",0.2326763
"57403",0.2106904
"57404",0.2209966
"57405",0.2035562
"57406",0.1993838
"57407",0.2054536
"57408",0.1997942
"57409",0.2247211
"57410",0.228681
"57411",0.2390731
"57412",0.2243556
"57413",0.2273739
"57414",0.2359727
"57415",0.2401414
"57416",0.2142803
"57417",0.2155982
"57418",0.2092814
"57419",0.2316683
"57420",0.2294552
"57421",0.2417713
"57422",0.2369342
"57423",0.2027396
"57424",0.2186247
"57425",0.2297287
"57426",0.2176332
"57427",0.2061622
"57428",0.2525307
"57429",0.2413811
"57430",0.2460095
"57431",0.2630747
"57432",0.2563955
"57433",0.2438976
"57434",0.2362781
"57435",0.2652988
"57436",0.2324655
"57437",0.2391424
"57438",0.2754612
"57439",0.2824463
"57440",0.2331572
"57441",0.2445992
"57442",0.2443572
"57443",0.2466036
"57444",0.2711546
"57445",0.2635974
"57446",0.2335037
"57447",0.2436467
"57448",0.2643849
"57449",0.2815655
"57450",0.2504952
"57451",0.2598363
"57452",0.2699737
"57453",0.2653208
"57454",0.2495884
"57455",0.2412758
"57456",0.2106025
"57457",0.2310509
"57458",0.2348634
"57459",0.2115535
"57460",0.2159927
"57461",0.2410593
"57462",0.2432877
"57463",0.258373
"57464",0.2608843
"57465",0.2564015
"57466",0.2330223
"57467",0.2684911
"57468",0.2682131
"57469",0.2527321
"57470",0.2495703
"57471",0.2517526
"57472",0.2403373
"57473",0.2522238
"57474",0.2201989
"57475",0.1799369
"57476",0.1807459
"57477",0.1799964
"57478",0.2106267
"57479",0.218225
"57480",0.2008847
"57481",0.2058626
"57482",0.1830084
"57483",0.2087732
"57484",0.1961747
"57485",0.2001652
"57486",0.2233212
"57487",0.2810547
"57488",0.2703753
"57489",0.2786824
"57490",0.2781605
"57491",0.246647
"57492",0.2399617
"57493",0.2394285
"57494",0.258756
"57495",0.2406891
"57496",0.2286751
"57497",0.2605331
"57498",0.2520829
"57499",0.2427373
"57500",0.2531609
"57501",0.2536469
"57502",0.2168811
"57503",0.2332019
"57504",0.2300617
"57505",0.2151296
"57506",0.2245745
"57507",0.2475915
"57508",0.29357
"57509",0.2743274
"57510",0.283188
"57511",0.2433373
"57512",0.2388243
"57513",0.2483248
"57514",0.2596197
"57515",0.2431315
"57516",0.2420246
"57517",0.2414044
"57518",0.2408245
"57519",0.2296661
"57520",0.2491031
"57521",0.2734049
"57522",0.2895348
"57523",0.2507351
"57524",0.2549443
"57525",0.2391212
"57526",0.2491645
"57527",0.274884
"57528",0.2780483
"57529",0.3078914
"57530",0.3146676
"57531",0.3097842
"57532",0.3085097
"57533",0.2696007
"57534",0.2856636
"57535",0.2471944
"57536",0.2440907
"57537",0.2438372
"57538",0.2489044
"57539",0.2254878
"57540",0.2522386
"57541",0.2533942
"57542",0.2523115
"57543",0.2491219
"57544",0.2727651
"57545",0.2669448
"57546",0.2636268
"57547",0.2924431
"57548",0.2867129
"57549",0.2932085
"57550",0.2916212
"57551",0.3161
"57552",0.3091308
"57553",0.2936978
"57554",0.2902183
"57555",0.2903109
"57556",0.31505
"57557",0.2814046
"57558",0.2779497
"57559",0.2600989
"57560",0.2553481
"57561",0.2633051
"57562",0.2938981
"57563",0.2854288
"57564",0.251685
"57565",0.252902
"57566",0.2275875
"57567",0.2261131
"57568",0.2328996
"57569",0.2369372
"57570",0.2184331
"57571",0.2445164
"57572",0.2520835
"57573",0.2455428
"57574",0.2260355
"57575",0.2252355
"57576",0.2375638
"57577",0.249203
"57578",0.1835895
"57579",0.1925819
"57580",0.1937832
"57581",0.1960784
"57582",0.1726044
"57583",0.1901163
"57584",0.1802792
"57585",0.1901441
"57586",0.2055882
"57587",0.2112324
"57588",0.22826
"57589",0.2379876
"57590",0.2266594
"57591",0.2337284
"57592",0.2423917
"57593",0.2204945
"57594",0.2268266
"57595",0.2381049
"57596",0.2162685
"57597",0.2358974
"57598",0.248399
"57599",0.2235675
"57600",0.2005691
"57601",0.2108969
"57602",0.2269692
"57603",0.2239019
"57604",0.1992952
"57605",0.2110742
"57606",0.2342418
"57607",0.2205281
"57608",0.2258531
"57609",0.2155431
"57610",0.2343805
"57611",0.2314566
"57612",0.2571862
"57613",0.259124
"57614",0.2544837
"57615",0.2273594
"57616",0.2045251
"57617",0.2113906
"57618",0.2107529
"57619",0.2122984
"57620",0.2016561
"57621",0.1897708
"57622",0.1694425
"57623",0.1778647
"57624",0.2061328
"57625",0.1774748
"57626",0.164638
"57627",0.1724936
"57628",0.1838658
"57629",0.1970661
"57630",0.2014072
"57631",0.2289064
"57632",0.2230076
"57633",0.1940067
"57634",0.2039433
"57635",0.2158459
"57636",0.2261323
"57637",0.2236638
"57638",0.1915417
"57639",0.1961231
"57640",0.1999069
"57641",0.1954073
"57642",0.201691
"57643",0.2114386
"57644",0.2352307
"57645",0.215931
"57646",0.2201577
"57647",0.2106663
"57648",0.2055368
"57649",0.2000852
"57650",0.1945237
"57651",0.1999209
"57652",0.2110654
"57653",0.1819017
"57654",0.1946854
"57655",0.2002744
"57656",0.2043089
"57657",0.1999033
"57658",0.1811443
"57659",0.2227875
"57660",0.2188926
"57661",0.2106296
"57662",0.1933445
"57663",0.208386
"57664",0.2192852
"57665",0.1919561
"57666",0.2106074
"57667",0.2026005
"57668",0.2110741
"57669",0.1956416
"57670",0.208198
"57671",0.2024626
"57672",0.228088
"57673",0.2011244
"57674",0.2009002
"57675",0.206246
"57676",0.1946961
"57677",0.1906265
"57678",0.2157631
"57679",0.2159417
"57680",0.2223766
"57681",0.2440893
"57682",0.2398303
"57683",0.2336122
"57684",0.2250089
"57685",0.2451674
"57686",0.2409643
"57687",0.2246776
"57688",0.2077895
"57689",0.1929018
"57690",0.1982875
"57691",0.2013969
"57692",0.2099154
"57693",0.211732
"57694",0.2246124
"57695",0.2432348
"57696",0.2321984
"57697",0.2227931
"57698",0.2372665
"57699",0.2427526
"57700",0.2523208
"57701",0.245322
"57702",0.2321869
"57703",0.2230921
"57704",0.2258311
"57705",0.2413318
"57706",0.261987
"57707",0.2505431
"57708",0.2409955
"57709",0.2392309
"57710",0.2576961
"57711",0.2842541
"57712",0.2558693
"57713",0.2424267
"57714",0.2359122
"57715",0.2510272
"57716",0.2127626
"57717",0.2232528
"57718",0.2243744
"57719",0.2383292
"57720",0.2409976
"57721",0.2153315
"57722",0.2376333
"57723",0.2300495
"57724",0.2023637
"57725",0.2229053
"57726",0.2448074
"57727",0.211968
"57728",0.2091497
"57729",0.2252824
"57730",0.2526238
"57731",0.253182
"57732",0.2313787
"57733",0.2270718
"57734",0.2186493
"57735",0.2116436
"57736",0.2272257
"57737",0.2238791
"57738",0.2380495
"57739",0.2504568
"57740",0.2627687
"57741",0.255479
"57742",0.2609149
"57743",0.2748671
"57744",0.2761101
"57745",0.2725806
"57746",0.2449818
"57747",0.2539335
"57748",0.2505969
"57749",0.2366602
"57750",0.2181423
"57751",0.2077483
"57752",0.2135023
"57753",0.2157141
"57754",0.2369484
"57755",0.2176848
"57756",0.1945867
"57757",0.2078939
"57758",0.1860203
"57759",0.1885095
"57760",0.1843403
"57761",0.2026125
"57762",0.2133711
"57763",0.2406619
"57764",0.20296
"57765",0.2156291
"57766",0.2162541
"57767",0.2232805
"57768",0.2633136
"57769",0.2710268
"57770",0.2760427
"57771",0.2857634
"57772",0.2839634
"57773",0.2734684
"57774",0.2452022
"57775",0.2550921
"57776",0.2582916
"57777",0.2377913
"57778",0.2141285
"57779",0.211094
"57780",0.2097885
"57781",0.1995517
"57782",0.2104261
"57783",0.2187376
"57784",0.2310247
"57785",0.2680933
"57786",0.2866749
"57787",0.263494
"57788",0.2667511
"57789",0.2817782
"57790",0.2766077
"57791",0.2923574
"57792",0.2845524
"57793",0.2935795
"57794",0.2946601
"57795",0.3109553
"57796",0.3075955
"57797",0.320706
"57798",0.3146273
"57799",0.2911389
"57800",0.2975531
"57801",0.2808088
"57802",0.2656599
"57803",0.2556311
"57804",0.2100495
"57805",0.226203
"57806",0.2660223
"57807",0.2876192
"57808",0.2922192
"57809",0.2658577
"57810",0.2571871
"57811",0.206463
"57812",0.193372
"57813",0.2533261
"57814",0.2499525
"57815",0.2715519
"57816",0.2615309
"57817",0.2250661
"57818",0.2680806
"57819",0.2795578
"57820",0.2866361
"57821",0.293332
"57822",0.2929063
"57823",0.3269952
"57824",0.3025912
"57825",0.3067328
"57826",0.3189323
"57827",0.3121581
"57828",0.3033806
"57829",0.3055907
"57830",0.3173218
"57831",0.2901808
"57832",0.27373
"57833",0.2871326
"57834",0.2777912
"57835",0.2554826
"57836",0.2524942
"57837",0.2630443
"57838",0.2777816
"57839",0.276895
"57840",0.2534475
"57841",0.2430872
"57842",0.2485918
"57843",0.273665
"57844",0.2614511
"57845",0.2470306
"57846",0.2538764
"57847",0.2930606
"57848",0.2741319
"57849",0.2857217
"57850",0.2719287
"57851",0.2727594
"57852",0.2766039
"57853",0.2935574
"57854",0.3047904
"57855",0.2548463
"57856",0.2561127
"57857",0.2716749
"57858",0.2886346
"57859",0.2737253
"57860",0.2679605
"57861",0.3128824
"57862",0.2907071
"57863",0.2761191
"57864",0.261675
"57865",0.2871583
"57866",0.2726023
"57867",0.276035
"57868",0.3199537
"57869",0.3089179
"57870",0.3207822
"57871",0.3051342
"57872",0.3095444
"57873",0.317386
"57874",0.3339176
"57875",0.3319858
"57876",0.3662827
"57877",0.3550294
"57878",0.3464819
"57879",0.3312144
"57880",0.335358
"57881",0.3374542
"57882",0.3286383
"57883",0.3089035
"57884",0.3291095
"57885",0.3348722
"57886",0.3122913
"57887",0.2964547
"57888",0.2792586
"57889",0.2996697
"57890",0.3144205
"57891",0.3197269
"57892",0.3378593
"57893",0.3416292
"57894",0.3454108
"57895",0.3452972
"57896",0.3755135
"57897",0.3307089
"57898",0.3646527
"57899",0.3558819
"57900",0.3188503
"57901",0.2830416
"57902",0.3106291
"57903",0.3222305
"57904",0.3472935
"57905",0.3623126
"57906",0.3612002
"57907",0.3553234
"57908",0.3383748
"57909",0.3292639
"57910",0.3312006
"57911",0.3544136
"57912",0.3217814
"57913",0.3315321
"57914",0.3027419
"57915",0.3305713
"57916",0.3321075
"57917",0.2991906
"57918",0.3011163
"57919",0.2794864
"57920",0.2622431
"57921",0.2665826
"57922",0.2491601
"57923",0.2612771
"57924",0.2768123
"57925",0.294815
"57926",0.2895423
"57927",0.3085307
"57928",0.2570058
"57929",0.2496529
"57930",0.2483711
"57931",0.2375275
"57932",0.2195122
"57933",0.2383876
"57934",0.2431173
"57935",0.2434901
"57936",0.2408569
"57937",0.2721429
"57938",0.2935973
"57939",0.2724867
"57940",0.2393277
"57941",0.2426132
"57942",0.2662917
"57943",0.2429409
"57944",0.2617103
"57945",0.2653418
"57946",0.2351573
"57947",0.2148651
"57948",0.2511404
"57949",0.254032
"57950",0.2696762
"57951",0.2357593
"57952",0.2455225
"57953",0.2431349
"57954",0.2590976
"57955",0.2784953
"57956",0.2655715
"57957",0.2581156
"57958",0.2979715
"57959",0.2546039
"57960",0.2854414
"57961",0.3035401
"57962",0.2589807
"57963",0.2594332
"57964",0.261632
"57965",0.2341109
"57966",0.245632
"57967",0.2209327
"57968",0.2561584
"57969",0.2269042
"57970",0.2189011
"57971",0.1838766
"57972",0.2067204
"57973",0.19638
"57974",0.2152908
"57975",0.2255718
"57976",0.2389596
"57977",0.2619442
"57978",0.2597761
"57979",0.2687034
"57980",0.2788024
"57981",0.2558993
"57982",0.2276135
"57983",0.2856064
"57984",0.2711986
"57985",0.2471445
"57986",0.2507463
"57987",0.2571238
"57988",0.2622641
"57989",0.2733182
"57990",0.2755823
"57991",0.273215
"57992",0.2503168
"57993",0.2512556
"57994",0.2643402
"57995",0.2620596
"57996",0.2699397
"57997",0.2621532
"57998",0.2603745
"57999",0.2187045
"58000",0.2298212
"58001",0.2254218
"58002",0.2297256
"58003",0.2281119
"58004",0.1895465
"58005",0.1951115
"58006",0.1978681
"58007",0.1993041
"58008",0.1951408
"58009",0.1686162
"58010",0.1667726
"58011",0.1654328
"58012",0.170474
"58013",0.1826142
"58014",0.1853122
"58015",0.19054
"58016",0.1813122
"58017",0.2102101
"58018",0.181561
"58019",0.2271467
